"";"player_id";"firstname";"lastname";"birthdate";"birth_country";"birth_state";"birth_city";"pos";"team";"number";"status";"depth_chart";"height";"weight";"highschool";"college";"experience";"practice";"injurystatus";"injurybodypart";"injurystart";"espn_id";"fantasy_data_id";"gsis_id";"pandascore_id";"rotowire_id";"rotoworld_id";"sportsradar_id";"stats_id";"yahoo_id";"act_year";"inleaguesince"
"6634";"2539";"Corey";"Robinson";"1992-05-21";NA;NA;NA;"OT";NA;"60";"Inactive";NA;"6'7""";"324";NA;"South Carolina";"5";NA;NA;NA;NA;"2516338";"16999";"00-0031627";NA;"10501";NA;"c1e82d78-b03b-4aac-b4f3-0720e2811ec4";NA;"28628";2020;2015
"6635";"4389";"Chase";"Allen";"1993-08-29";NA;NA;NA;"OLB";NA;NA;"Inactive";NA;"6'3""";"246";NA;"Southern Illinois";"3";NA;NA;NA;NA;"2975680";"19248";"00-0033399";NA;"12303";NA;"3513168f-e8ec-4dc8-984d-c305758d2e38";"660315";"30640";2020;2017
"6636";"2529";"Marcus";"Murphy";"1991-10-03";NA;NA;NA;"RB";NA;NA;"Inactive";"16";"5'9""";"195";NA;"Missouri";"5";NA;NA;NA;NA;"2514123";"16989";"00-0031959";NA;"10200";"10603";"36007e6e-ca6b-42ee-b9f8-79a9a964f5bc";"553238";"28618";2020;2015
"6637";"5926";"Dontavius";"Russell";"1995-09-18";NA;NA;NA;"NT";"JAX";"98";"Injured Reserve";NA;"6'3""";"320";NA;"Auburn";"1";NA;"IR";"Hip";"2020-08-09";"3121587";"20928";" 00-0035312";NA;"13542";NA;"d61b7bc0-beec-4cab-97b0-7dbd27ded26e";NA;"32067";2020;2019
"6638";"1593";"John";"Lotulelei";"1991-12-04";NA;NA;NA;"OLB";NA;"47";"Inactive";NA;"5'11""";"233";NA;"UNLV";"6";NA;NA;NA;NA;"16087";"15248";NA;NA;"9125";NA;"aad219c2-ba59-493e-85c3-fba67a55444c";NA;"26897";2020;2014
"6639";"5029";"Josh";"Jackson";"1996-04-03";NA;NA;NA;"CB";"GB";"37";"Active";"2";"6'0""";"196";NA;"Iowa";"2";NA;NA;NA;NA;"3144984";"19856";"00-0034751";NA;"12530";NA;"fbf2dd5f-b324-424d-8cd3-335b0d695c6a";NA;"31015";2020;2018
"6640";"1764";"Benson";"Mayowa";"1991-08-03";NA;NA;NA;"DE";"SEA";"95";"Active";"2";"6'3""";"265";NA;"Idaho";"7";NA;"Questionable";NA;NA;"16528";"15814";"00-0030380";NA;"9126";"9180";"b612c556-1285-405f-9294-733f0302869e";"521095";"27413";2020;2013
"6641";"6693";"Ketner";"Kupp";"1996-11-15";NA;NA;NA;"LB";NA;"55";"Inactive";NA;"6'0""";"225";NA;"Eastern Washington";"1";NA;NA;NA;NA;"3910330";"21592";" 00-0035627";NA;"14315";NA;"787b5760-f724-4caa-9c54-f26bb6efdc30";NA;"32607";2020;2019
"6642";"3051";"Rob";"Crisp";"1991-01-03";NA;NA;NA;"OT";NA;"79";"Inactive";NA;"6'7""";"301";NA;"North Carolina State";"1";NA;NA;NA;NA;NA;"17766";NA;NA;"10280";NA;"9b4b1854-c431-4908-8f1f-470ca8a64eb0";NA;"28803";2020;2019
"6643";"7177";"Evin";"Ksiezarczyk";"1997-06-08";NA;NA;NA;"OT";NA;NA;"Inactive";"3";"6'6""";"310";NA;"Buffalo";"0";NA;NA;NA;NA;"3916584";"22179";NA;NA;"14791";NA;"a200f1cf-c926-4e3c-a050-d46abe97548b";NA;"33060";2020;2020
"6644";"353";"Kevin";"Huber";"1985-07-16";NA;NA;NA;"P";"CIN";"10";"Active";NA;"6'1""";"210";NA;"Cincinnati";"11";NA;NA;NA;NA;"12669";"8433";"00-0027103";NA;"7087";NA;"d14302ef-0224-4c92-961a-6d10452936ff";NA;"9406";2020;2009
"6645";"4096";"Justin";"Evans";"1995-08-26";NA;NA;NA;"SS";"TB";"21";"Physically Unable to Perform";NA;"6'0""";"199";NA;"Texas A&M";"3";NA;"PUP";"Foot";"2020-08-12";"3895859";"18942";"00-0033898";NA;"11988";NA;"410037b3-d7f2-4188-9d87-53bf51fd31fe";"865805";"30163";2020;2017
"6646";"6015";"Deshaun";"Davis";"1995-12-31";NA;NA;NA;"OLB";NA;"59";"Inactive";NA;"5'11""";"234";NA;"Auburn";"1";NA;NA;NA;NA;"3121578";"21059";" 00-0035626";NA;"13754";NA;"5c972829-e159-49de-9aa8-edf961b39850";"835141";"32042";2020;2019
"6647";"504";"Micheal";"Spurlock";"1983-01-31";NA;NA;NA;"WR";NA;"18";"Inactive";NA;"5'11""";"210";NA;"Mississippi";"6";NA;NA;NA;NA;NA;"10412";NA;NA;NA;NA;"f4f9983e-2334-4c10-afac-449ea4e83a90";NA;NA;2020;2014
"6648";"563";"Eric";"Berry";"1988-12-29";NA;NA;NA;"FS";NA;"29";"Inactive";NA;"6'0""";"211";NA;"Tennessee";"10";NA;NA;NA;NA;"13252";"11205";"00-0027858";NA;"6643";"5623";"6e8964e3-bc64-4cff-acdf-b984f9b28811";"397975";"23980";2020;2010
"6649";"5508";"Chris";"Lammons";"1996-01-31";NA;NA;NA;"SS";"KC";"31";"Practice Squad";NA;"5'10""";"190";NA;"South Carolina";"2";NA;NA;NA;NA;"3128630";"20050";"00-0034145";NA;"13017";NA;"bb5e3914-d941-4f05-8c45-bc9c520490ef";NA;"31359";2020;2018
"6650";"3947";"Bruce";"Arians";NA;NA;NA;NA;NA;NA;"0";"Inactive";NA;"";"";NA;NA;"0";NA;NA;NA;NA;NA;"18780";NA;NA;NA;"8336";"";NA;NA;2020;2020
"6651";"3391";"Dwayne";"Washington";"1994-04-24";NA;NA;NA;"RB";"NO";"24";"Reserve/COVID-19";"5";"6'1""";"223";NA;"Washington";"4";NA;"COV";NA;NA;"3002265";"18152";"00-0032450";NA;"10737";"11518";"30ff46bc-a039-4af7-9050-81af98901a3e";"714230";"29470";2020;2016
"6652";"6504";"Ryan";"Anderson";"1994-12-30";NA;NA;NA;"P";NA;"17";"Inactive";NA;"6'1""";"200";NA;"Rutgers";"1";NA;NA;NA;NA;"4259327";"20515";NA;NA;"14158";NA;"f9d1c515-b89a-4c44-912d-2985acb16999";NA;"32380";2020;2019
"6653";"1186";"Akiem";"Hicks";"1989-11-16";NA;NA;NA;"DT";"CHI";"96";"Active";"1";"6'4""";"352";NA;"Regina (Canada)";"8";NA;"Questionable";NA;NA;"14984";"14358";"00-0029657";NA;"8350";"7555";"e2d85e2a-3d88-42e7-95ca-8db79228135c";NA;"25799";2020;2012
"6654";"3514";"Jake";"McGee";"1986-08-06";NA;NA;NA;"TE";NA;"80";"Inactive";NA;"6'5""";"248";NA;"Florida";"4";NA;NA;NA;NA;"2512657";"18280";"00-0032997";NA;"11132";NA;"0456cc0d-84e0-432f-ba7c-a6ca13446b76";"556211";"29504";2020;2016
"6655";"4705";"John";"Green";"1993-11-12";NA;NA;NA;"CB";NA;"44";"Inactive";NA;"5'10""";"180";NA;"Connecticut";"2";NA;NA;NA;NA;"2974235";"19611";NA;NA;NA;NA;"69b0f4b4-d4cd-4dc2-beab-d6b51c9c6682";NA;"30748";2020;2018
"6656";"5360";"Marcus";"Allen";"1996-08-07";NA;NA;NA;"FS";"PIT";"27";"Active";"2";"6'2""";"215";NA;"Penn State";"2";NA;NA;NA;NA;"3116149";"19997";"00-0034335";NA;"12768";NA;"c1ea7946-fb7a-4a5b-9ed1-c58caf7f8faf";NA;"31118";2020;2018
"6657";"3142";"Jim";"O'Neil";NA;NA;NA;NA;NA;NA;"0";"Inactive";NA;"";"";NA;NA;NA;NA;NA;NA;NA;NA;"17896";NA;NA;NA;"9367";"";NA;NA;2020;NA
"6658";"3717";"Joe";"Callahan";"1993-06-04";NA;NA;NA;"QB";NA;"8";"Inactive";NA;"6'1""";"216";NA;"Wesley";"4";NA;NA;NA;NA;"3078660";"18525";"00-0032630";NA;"11441";NA;"c67e52b1-0801-4a6c-802c-32cdc78bb7c9";"617316";"29722";2020;2016
"6659";"1983";"Damian";"Copeland";"1990-10-17";NA;NA;NA;"WR";NA;"3";"Inactive";NA;"5'11""";"184";NA;"Louisville";"2";NA;NA;NA;NA;"17131";"16250";NA;NA;NA;NA;"2e55d5a9-55c5-4156-87b4-6b5eed75215b";NA;"27871";2020;2018
"6660";"3013";"Isaiah";"Battle";"1993-02-10";NA;NA;NA;"OT";NA;"79";"Inactive";"3";"6'6""";"312";NA;"Clemson";"5";NA;NA;NA;NA;"2977676";"17559";"00-0032272";NA;"10613";"11149";"b9564858-003b-4d2d-846a-decb96fc7f3f";NA;"29159";2020;2015
"6661";"2378";"Tevin";"Coleman";"1993-04-16";NA;NA;NA;"RB";"SF";"26";"Active";"2";"6'1""";"210";NA;"Indiana";"5";NA;NA;NA;NA;"2979477";"16834";"00-0032058";NA;"10081";"10359";"5827b78b-5150-4ba9-bc46-902428e99a31";"696080";"28461";2020;2015
"6662";"1444";"Josh";"Evans";"1991-06-05";NA;NA;NA;"FS";NA;"45";"Inactive";NA;"6'1""";"207";NA;"Florida";"5";NA;NA;"Coach's Decision";NA;"15984";"15013";NA;NA;"8692";"8576";"8b927dbe-a45e-4c5a-a756-4048a58befcf";"508878";"26792";2020;2015
"6663";"4252";"Isaiah";"Ford";"1996-02-09";NA;NA;NA;"WR";"MIA";"84";"Active";"2";"6'2""";"194";NA;"Virginia Tech";"3";NA;NA;NA;NA;"3124069";"19098";"00-0033471";NA;"11717";NA;"73af6932-2701-470e-9668-02d6cb35a5c9";"836936";"30350";2020;2017
"6664";"4313";"Jake";"Eldrenkamp";"1994-03-04";NA;NA;NA;"G";"IND";"60";"Practice Squad";NA;"6'5""";"300";NA;"Washington";"3";NA;NA;NA;NA;"2978298";"19164";"00-0033245";NA;"12599";NA;"db392145-7bee-4453-8762-ec946b3130b3";NA;"30371";2020;2017
"6665";"4226";"Alex";"Armah";"1994-05-17";NA;NA;NA;"FB";"CAR";"40";"Active";"4";"6'2""";"255";NA;"West Georgia";"3";NA;NA;NA;NA;"4212884";"19072";"00-0033296";NA;"12208";NA;"686cab35-6da0-4e10-ba65-0d1f97e0bc8b";"1049905";"30305";2020;2017
"6666";"3496";"Stephen";"Anderson";"1993-01-30";NA;NA;NA;"TE";"LAC";"82";"Active";"4";"6'3""";"230";NA;"California";"4";NA;NA;NA;NA;"2576854";"18262";"00-0032725";NA;"10885";"11556";"5cb0bf9c-03b4-4201-97c5-a59c6db50841";"607660";"29789";2020;2016
"6667";"3329";"Trey";"Caldwell";"1993-12-04";NA;NA;NA;"CB";NA;"39";"Inactive";"3";"5'9""";"188";NA;"Louisiana-Monroe";"4";NA;NA;NA;NA;"2972550";"18090";"00-0032978";NA;"11224";NA;"94b57778-d6dc-47d1-b7e6-6d844bccdbe8";"652384";"29407";2020;2016
"6668";"4212";"Marquel";"Lee";"1995-10-21";NA;NA;NA;"OLB";NA;NA;"Inactive";NA;"6'3""";"235";NA;"Wake Forest";"3";NA;"Questionable";NA;NA;"3039776";"19058";"00-0033956";NA;"11975";NA;"99e9c388-c562-40d4-b225-e99c57cb55ba";NA;"30281";2020;2017
"6669";"3625";"Calvin";"Heurtelou";"1993-04-10";NA;NA;NA;"NT";NA;"72";"Inactive";"3";"6'3""";"316";NA;"Miami";"3";NA;NA;NA;NA;"3123078";"18412";NA;NA;"11419";NA;"3e813ee1-567c-485f-8171-50e78e55c168";NA;"29621";2020;2017
"6670";"1295";"Matthew";"Masifilo";"1989-10-01";NA;NA;NA;"G";NA;"64";"Inactive";"3";"6'3""";"280";NA;"Stanford";"2";NA;NA;NA;NA;"15132";"14763";NA;NA;"8583";NA;"1167e35d-97c5-4198-8825-97532d9e9242";NA;"26257";2020;2018
"6671";"4295";"Wil";"Freeman";"1994-02-07";NA;NA;NA;"OT";NA;"79";"Inactive";NA;"6'6""";"275";NA;"Southern Mississippi";"2";NA;NA;NA;NA;"2972080";"19143";NA;NA;NA;NA;"eaf85947-6a9f-4ff6-84f3-5b5e88ea2593";NA;"30453";2020;2018
"6672";"5758";"Jackson";"Porter";"1995-01-26";NA;NA;NA;"CB";NA;NA;"Inactive";NA;"6'0""";"200";NA;"Massachusetts";"2";NA;NA;NA;NA;"3059832";"20666";"00-0034814";NA;"13362";NA;"9be29984-4ae2-4ed7-9cf3-7ec32e7be408";NA;"31755";2020;2018
"6673";"4431";"Damarius";"Travis";"1994-04-19";NA;NA;NA;"SS";NA;"39";"Inactive";"3";"6'1""";"206";NA;"Minnesota";"3";NA;NA;NA;NA;"2970724";"19291";"00-0033397";NA;"12005";NA;"059715eb-7177-47ba-8083-90dca29f0380";NA;"30673";2020;2017
"6674";"6953";"Qaadir";"Sheppard";NA;NA;NA;NA;"LB";NA;NA;"Inactive";NA;"6'3""";"252";NA;"Ole Miss";"0";NA;"NA";NA;NA;NA;"21905";NA;NA;NA;NA;"";NA;NA;2020;2020
"6675";"6887";"Larrell";"Murchison";"1997-04-24";NA;NA;NA;"DT";"TEN";"91";"Active";"2";"6'2""";"281";NA;"North Carolina State";"0";NA;NA;NA;NA;"4240123";"21880";NA;NA;"14718";NA;"ff0950aa-357f-47b4-b4dd-d4374413ffc1";NA;"32844";2020;2020
"6676";"3544";"Mike";"Matthews";"1994-01-27";NA;NA;NA;"C";NA;"63";"Inactive";NA;"6'0""";"292";NA;"Texas A&M";"4";NA;NA;NA;NA;"2972298";"18314";"00-0032989";NA;"12362";NA;"386e226c-faf0-4336-82f1-9e57d76ed617";NA;"29669";2020;2016
"6677";"5959";"Mike";"Edwards";"1996-05-18";NA;NA;NA;"FS";"TB";"32";"Active";"2";"5'10""";"205";NA;"Kentucky";"1";NA;NA;NA;NA;"3155647";"20748";" 00-0035681";NA;"13789";NA;"";NA;"31931";2020;2019
"6678";"6057";"Ulysees";"Gilbert III";"1997-08-09";NA;NA;NA;"ILB";"PIT";"54";"Active";"3";"6'0""";"230";NA;"Akron";"1";NA;NA;NA;NA;"3920867";"20771";" 00-0035223";NA;"13632";NA;"d1e8f343-9556-46f6-a238-2053a50b57d6";NA;"32039";2020;2019
"6679";"3311";"Joe";"Haeg";"1993-03-11";NA;NA;NA;"OT";"TB";"73";"Active";"2";"6'6""";"298";NA;"North Dakota State";"4";NA;NA;NA;NA;"2573103";"18072";"00-0032419";NA;"11049";"11452";"6d9f5816-f0f7-4562-9db0-26b1eb487f68";NA;"29389";2020;2016
"6680";"700";"Josh";"Wilson";"1985-03-11";NA;NA;NA;"CB";NA;"30";"Inactive";NA;"5'9""";"192";NA;"Maryland";"9";NA;NA;NA;NA;"10499";"12150";NA;NA;"5353";NA;"2a22fdb5-2636-4fd5-8afe-351787d4f8a3";NA;"8309";2020;2011
"6681";"5053";"Alex";"Cappa";"1995-01-27";NA;NA;NA;"G";"TB";"65";"Active";"1";"6'6""";"305";NA;"Humboldt State";"2";NA;NA;NA;NA;"3059021";"19908";"00-0034678";NA;"12851";NA;"e1a79497-3e4b-4820-99a6-8ecbfd03995c";NA;"31064";2020;2018
"6682";"5534";"Elijah";"Campbell";"1995-08-24";NA;NA;NA;"SS";NA;"43";"Inactive";NA;"5'10""";"196";NA;"None";"2";NA;NA;NA;NA;"3932901";"20271";"00-0034248";NA;"13139";NA;"98166be9-2705-496d-ae1c-3bbcc2fe60bb";NA;"31451";2020;2018
"6683";"2293";"Demitrius";"Bronson";"1990-03-06";NA;NA;NA;"RB";NA;"30";"Inactive";NA;"5'9""";"211";NA;"Eastern Washington";"1";NA;NA;NA;NA;"17486";"16732";NA;NA;NA;NA;"4835061a-9b77-4b10-ad32-d33e75dca218";NA;"28302";2020;2019
"6684";"2879";"Isiah";"Ferguson";"1991-01-08";NA;NA;NA;"WR";NA;"2";"Inactive";NA;"6'0""";"205";NA;"Arkansas-Pine Bluff";"0";NA;NA;NA;NA;"2984816";"17347";NA;NA;"10671";NA;"fa1179cc-f920-47c6-87e8-4a220ce34f5b";"702995";"28992";2020;2020
"6685";"1659";"Will";"Pericak";"1989-12-30";NA;NA;NA;"G";NA;"68";"Inactive";NA;"6'3""";"296";NA;"Colorado";"7";NA;NA;NA;NA;"16412";"15430";"00-0030017";NA;"9583";NA;"f1fdbd9f-484f-441d-9f50-35e972a50300";NA;"27266";2020;2013
"6686";"4760";"Kareem";"Are";"1994-03-14";NA;NA;NA;"G";NA;"68";"Inactive";NA;"6'5""";"333";NA;"None";"3";NA;NA;NA;NA;"3116592";"19678";"00-0033996";NA;"12296";NA;"84a504f4-417f-4af3-ac1c-6af958e10bdc";NA;"30903";2020;2017
"6687";"6071";"Cameron";"Glenn";"1996-03-12";NA;NA;NA;"S";NA;"2";"Inactive";NA;"6'1""";"200";NA;"Wake Forest";"0";NA;NA;NA;NA;"3124096";"20774";NA;NA;"14075";NA;"12c06147-b51b-4821-8df0-c15a53920de2";NA;"32322";2020;2020
"6688";"4727";"Mitchell";"Paige";"1993-07-19";NA;NA;NA;"WR";NA;"83";"Inactive";"4";"5'8""";"180";NA;"Indiana";"2";NA;NA;NA;NA;"2979495";"19638";NA;NA;"12258";NA;"0d48f293-b85e-46f7-9c43-7fd0779105ca";"696104";"30863";2020;2018
"6689";"6600";"Stone";"Wilson";"1996-08-17";NA;NA;NA;"P";NA;"6";"Inactive";NA;"5'10""";"180";NA;"Florida International";"1";NA;NA;NA;NA;"3921630";"21533";NA;NA;"14284";NA;"d241054a-3c77-4ae7-8dd1-c58c32483b28";NA;"32448";2020;2019
"6690";"6218";"E.J.";"Speed";"1995-06-01";NA;NA;NA;"OLB";"IND";"45";"Active";"2";"6'4""";"230";NA;"Tarleton State";"1";NA;NA;NA;NA;"3071353";"21117";" 00-0034987";NA;"13984";NA;"e653effc-2bdc-4bfe-bf3d-272e783ae4c4";NA;"31996";2020;2019
"6691";"2115";"Will";"Sutton";"1991-10-03";NA;NA;NA;"DT";NA;"66";"Inactive";NA;"6'0""";"303";NA;"Arizona State";"6";NA;NA;NA;NA;"16738";"16444";"00-0031048";NA;"9270";NA;"f154d374-d504-425c-a2ae-958f3adfed32";NA;"27610";2020;2014
"6692";"6450";"David";"Blough";"1995-07-31";NA;NA;NA;"QB";"DET";"10";"Practice Squad";"3";"6'1""";"205";NA;"Purdue";"1";NA;NA;NA;NA;"3116188";"21277";" 00-0035040";NA;"13630";"14503";"a259d6b2-0238-4f22-b3aa-de7132cf9285";"821297";"32272";2020;2019
"6693";"2384";"Eli";"Harold";"1994-01-20";NA;NA;NA;"OLB";NA;"59";"Inactive";NA;"6'3""";"247";NA;"Virginia";"5";NA;NA;NA;NA;"2979652";"16840";"00-0032060";NA;"10350";NA;"b0ccc4f7-84a8-448b-bc7c-11e41d14ad09";"693998";"28467";2020;2015
"6694";"6371";"Drew";"Anderson";"1995-10-18";NA;NA;NA;"QB";NA;NA;"Inactive";"3";"6'4""";"221";NA;"Murray State";"1";NA;NA;NA;NA;"4040826";"21316";" 00-0035483";NA;"14040";NA;"17c30647-39b9-46c2-9ba5-599f6007fc71";"945086";"32152";2020;2019
"6695";"5428";"Ricky";"Jeune";"1993-12-03";NA;NA;NA;"WR";NA;"2";"Inactive";NA;"6'2""";"212";NA;"None";"2";NA;NA;NA;NA;"3055908";"20526";NA;NA;"13096";NA;"e5395ca3-47d0-403b-84f5-41bfeba78e67";"748570";"31388";2020;2018
"6696";"1942";"Lonnie";"Ballentine";"1993-04-23";NA;NA;NA;"FS";NA;NA;"Inactive";NA;"6'3""";"219";NA;"Memphis";"6";NA;NA;NA;NA;"16911";"16187";NA;NA;"9791";NA;"2304e6f9-9f21-4d7d-aa90-f69a440324ff";"550927";"27784";2020;2014
"6697";"1925";"Stephon";"Tuitt";"1993-05-23";NA;NA;NA;"DE";"PIT";"91";"Active";"1";"6'6""";"303";NA;"Notre Dame";"6";NA;"Questionable";NA;NA;"16798";"16159";"00-0031412";NA;"9257";"9393";"9758b9e2-5809-4a16-890f-e239f0808723";NA;"27574";2020;2014
"6698";"167";"Tom";"Brady";"1977-08-03";NA;NA;NA;"QB";"TB";"12";"Active";"1";"6'4""";"225";NA;"Michigan";"20";NA;NA;NA;NA;"2330";"4314";"00-0019596";NA;"1350";"1163";"41c44740-d0f6-44ab-8347-3b5d515e5ecf";"25347";"5228";2020;2000
"6699";"1958";"Xavier";"Su'a-Filo";"1991-01-01";NA;NA;NA;"G";"CIN";"72";"Active";"1";"6'4""";"310";NA;"UCLA";"6";NA;NA;NA;NA;"16801";"16212";"00-0031410";NA;"9436";NA;"746b7ba2-1ee3-4d42-8cf8-11bf4df581e1";NA;"27561";2020;2014
"6700";"6143";"Marvell";"Tell III";"1996-08-02";NA;NA;NA;"CB";"IND";"39";"Voluntary Opt Out";NA;"6'2""";"198";NA;"USC";"1";NA;"DNR";NA;NA;"3912544";"20961";NA;NA;"13764";NA;"8d44783d-6149-4e6c-8a5f-5fead0ec7677";NA;"31976";2020;2019
"6701";"589";"J'Marcus";"Webb";"1988-08-08";NA;NA;NA;"OT";NA;NA;"Inactive";NA;"6'7""";"320";NA;"West Texas A&M";"10";NA;NA;NA;NA;"13483";"11369";"00-0027609";NA;"6794";NA;"1ed30e79-c25f-4ce1-a17f-94a4bf6d3686";NA;"24194";2020;2010
"6702";"1968";"Keon";"Lyn";"1990-05-27";NA;NA;NA;"CB";NA;"29";"Inactive";NA;"6'1""";"200";NA;"Syracuse";"0";NA;NA;NA;NA;"17076";"16229";NA;NA;NA;NA;"d3040fee-a9ea-4478-800d-31a5a5e1a5f5";NA;"27907";2020;2020
"6703";"5199";"Byron";"Pringle";"1993-11-17";NA;NA;NA;"WR";"KC";"13";"Active";"2";"6'1""";"203";NA;"Kansas State";"2";NA;NA;NA;NA;"4036416";"20150";"00-0034297";NA;"12504";NA;"9e55ec9a-ce18-4b4b-b69f-e2d82c219846";"913826";"31496";2020;2018
"6704";"1072";"Devon";"Still";"1989-07-11";NA;NA;NA;"DE";NA;"62";"Inactive";"2";"6'5""";"303";NA;"Penn State";"7";NA;NA;NA;NA;"14963";"13880";NA;NA;"8155";NA;"c2df71d8-5dab-4a83-82e9-18cd7f7a0190";"406179";"25763";2020;2013
"6705";"5523";"Will";"House";"1995-05-14";NA;NA;NA;"G";NA;"66";"Inactive";NA;"6'3""";"314";NA;"None";"2";NA;NA;NA;NA;"4294246";"20465";"00-0034475";NA;"13211";NA;"bb6dc980-e124-4548-9344-cd67803b146a";NA;"31303";2020;2018
"6706";"2737";"Eric";"Crume";"1993-10-18";NA;NA;NA;"DT";NA;"72";"Inactive";NA;"6'1""";"296";NA;"Syracuse";"4";NA;NA;NA;NA;"2577606";"17205";NA;NA;"10794";NA;"d6ba0f0b-812e-4a60-89b6-0fe5aecd9808";NA;"28846";2020;2016
"6707";"1170";"Alfred";"Morris";"1988-12-12";NA;NA;NA;"RB";NA;"36";"Inactive";NA;"5'10""";"219";NA;"Florida Atlantic";"8";NA;NA;NA;NA;"15009";"14269";"00-0029141";NA;"8089";"7618";"bd10efdf-d8e7-4e23-ab1a-1e42fb65131b";"382365";"25883";2020;2012
"6708";"51";"Anthony";"Fasano";"1984-04-20";NA;NA;NA;"TE";NA;"80";"Inactive";NA;"6'4""";"255";NA;"Notre Dame";"13";NA;NA;NA;NA;"9639";"1545";NA;NA;"4755";NA;"04eb8101-538f-44ac-ba09-ce30b5344fc2";"217412";"7802";2020;2007
"6709";"5775";"Jared";"Murphy";"1994-07-20";NA;NA;NA;"WR";NA;"9";"Inactive";NA;"5'10""";"179";NA;"None";"2";NA;NA;NA;NA;"3052494";"20680";"00-0034862";NA;"13374";NA;"500013c9-9913-4e17-b113-a88527a57522";"744057";"31772";2020;2018
"6710";"CHI";"Chicago";"Bears";NA;NA;NA;NA;"DEF";"CHI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020;NA
"6711";"2681";"Terry";"Redden";"1993-08-23";NA;NA;NA;"DT";NA;"62";"Inactive";NA;"6'2""";"270";NA;"Memphis";"0";NA;NA;NA;NA;"2575611";"17149";NA;NA;NA;NA;"69a521b9-7197-4bbe-b6be-50338f13f554";NA;"28736";2020;2020
"6712";"1857";"Kerry";"Hyder Jr.";"1991-05-02";NA;NA;NA;"DE";"SF";"92";"Active";"2";"6'2""";"275";NA;"Texas Tech";"6";NA;NA;NA;NA;"17068";"16067";"00-0030946";NA;"9403";"9797";"e00a7f77-8320-4415-8c71-ba9c5d0240b8";NA;"27862";2020;2014
"6713";"3535";"Shaq";"Petteway";"1993-02-02";NA;NA;NA;"ILB";NA;"56";"Inactive";NA;"6'0""";"230";NA;"West Virginia";"0";NA;NA;NA;NA;"2581823";"18302";NA;NA;"11486";NA;"8ea98a52-5d1b-4682-b7e5-321c478daed4";NA;"29526";2020;2020
"6714";"4309";"Scott";"Orndoff";"1993-12-16";NA;NA;NA;"TE";NA;"83";"Inactive";NA;"6'5""";"253";NA;"Pittsburgh";"3";NA;NA;NA;NA;"3045163";"19158";"00-0033240";NA;"11894";"12535";"355bf682-53b6-46c1-8052-eaf75c805278";"733680";"30388";2020;2017
"6715";"6447";"Jarrell";"Owens";"1994-10-11";NA;NA;NA;"DE";NA;"62";"Inactive";NA;"6'3""";"265";NA;"Oklahoma State";"1";NA;NA;NA;NA;"3122439";"21285";" 00-0035046";NA;"14141";NA;"624218c7-a654-412f-9ebe-c574c4e74c0f";NA;"32285";2020;2019
"6716";"6380";"Davion";"Davis";"1996-10-23";NA;NA;NA;"WR";NA;NA;"Inactive";NA;"5'11""";"195";NA;"Sam Houston State";"1";NA;NA;NA;NA;"3933568";"21311";" 00-0035101";NA;"14048";NA;"95f9c4fe-b5b0-4075-bdd8-f5b458373df6";"891229";"32141";2020;2019
"6717";"7256";"Hunter";"Watts";"1997-02-24";NA;NA;NA;"OT";NA;NA;"Inactive";NA;"6'8""";"320";NA;"Central Arkansas";"0";NA;NA;NA;NA;"4032222";"22255";NA;NA;"14895";NA;"2112c2a7-9fef-4600-919f-14e9ff22a00a";NA;"32931";2020;2020
"6718";"530";"Jermaine";"Gresham";"1988-06-16";NA;NA;NA;"TE";NA;"84";"Inactive";NA;"6'6""";"261";NA;"Oklahoma";"10";NA;NA;NA;NA;"13228";"11026";"00-0027873";NA;"6455";"5549";"b44773b9-af17-4d6c-a453-132e20849712";"333278";"23996";2020;2010
"6719";"5298";"Bradley";"Bozeman";"1994-11-24";NA;NA;NA;"OL";"BAL";"77";"Active";"1";"6'5""";"317";NA;"Alabama";"2";NA;NA;NA;NA;"3054842";"20008";"00-0034281";NA;"12854";NA;"20c1c6e8-509a-46a6-8edf-d402d56c20b2";NA;"31185";2020;2018
"6720";"7240";"Kendall";"Futrell";"1997-10-27";NA;NA;NA;"DE";"CIN";"79";"Practice Squad";NA;"6'2""";"226";NA;"East Carolina";"0";NA;NA;NA;NA;NA;"22241";NA;NA;"14899";NA;"eec103be-3166-486c-a89a-bddf0c4b1397";NA;"33205";2020;2020
"6721";"4816";"Christian";"French";"1992-08-18";NA;NA;NA;"OLB";NA;"48";"Inactive";NA;"6'5""";"254";NA;"Oregon";"3";NA;NA;NA;NA;"2576972";"18600";NA;NA;"12412";NA;"2d247baf-054e-4130-a884-b7579825f945";NA;"29816";2020;2017
"6722";"KC";"Kansas City";"Chiefs";NA;NA;NA;NA;"DEF";"KC";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020;NA
"6723";"1139";"Ladarius";"Green";"1990-05-29";NA;NA;NA;"TE";NA;"80";"Inactive";NA;"6'6""";"240";NA;"Louisiana - Lafayette";"7";NA;NA;NA;NA;"14904";"14122";"00-0029275";NA;"8113";"7568";"7ee060f9-4c69-4611-9d6d-3b139e06c82a";"468704";"25820";2020;2013
